Geography,Timeframe,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units,Bulk GTIN
Spokane,Weekly,11/10/2020 0:00,Organic,2.298344255,3064.7,141.24,629.15,0,795.24,0,0,0,1499.06
Spokane,Weekly,18/10/2020 0:00,Organic,1.820059176,3604.81,105.6,592.39,0,868.22,0,0,0,2038.6
Spokane,Weekly,25/10/2020 0:00,Organic,2.000947213,3298.82,80.4,467.64,0,813.23,0,0,0,1937.54
Spokane,Weekly,1/11/2020 0:00,Organic,2.192810441,2882.15,128.4,461.42,0,824.12,0,0,0,1468.21
Spokane,Weekly,8/11/2020 0:00,Organic,1.946275193,3563.8,96.33,694.68,0,893.03,0,0,0,1879.76
Spokane,Weekly,15/11/2020 0:00,Organic,1.921589405,3849.14,121.2,695.3,0,786.98,0,0,0,2245.67
Spokane,Weekly,22/11/2020 0:00,Organic,1.993394271,2935.22,153.44,514.1,0,702.84,0,0,0,1564.83
Spokane,Weekly,29/11/2020 0:00,Organic,2.138950332,2486.2,87.15,478.06,0,554.01,0,0,0,1366.98
Spokane,Weekly,6/12/2020 0:00,Organic,1.952368411,3476.91,85.19,669.9,0,733.16,0,0,0,1988.65
Spokane,Weekly,13/12/2020 0:00,Organic,1.964560608,3267.11,96.1,746.25,0,650.61,0,0,0,1774.15
Spokane,Weekly,20/12/2020 0:00,Organic,2.046564683,3233.59,79.77,692.73,0,759.41,0,0,0,1701.68
Spokane,Weekly,27/12/2020 0:00,Organic,2.091572921,3009.11,108.25,743.25,0,592.73,0,0,0,1564.88
St. Louis,Weekly,6/01/2020 0:00,Organic,2.186647879,6609.73,1033.67,1942.92,0,1881.89,0,0,0,1751.24
St. Louis,Weekly,12/01/2020 0:00,Organic,2.091435334,6728.05,923.22,1756.25,0,2428.2,0,0,0,1620.37
St. Louis,Weekly,19/01/2020 0:00,Organic,1.370120378,21112.04,16146.42,1633.76,0,1495.12,0,0,0,1836.73
St. Louis,Weekly,26/01/2020 0:00,Organic,2.190802203,7717.66,2400.15,1495.31,0,2092.19,0,0,0,1730
St. Louis,Weekly,2/02/2020 0:00,Organic,2.187266764,5942.13,904.87,1170.24,0,2387.28,0,0,0,1479.74
St. Louis,Weekly,9/02/2020 0:00,Organic,2.094878657,4626.58,701.94,988.66,0,2456.48,0,0,0,479.52
St. Louis,Weekly,16/02/2020 0:00,Organic,2.191303559,5087.82,905.39,691.3,0,2275.88,0,0,0,1215.25
St. Louis,Weekly,23/02/2020 0:00,Organic,1.408788861,21066.9,12244.88,2350.64,7.18,2550.84,0,0,0,3913.35
St. Louis,Weekly,1/03/2020 0:00,Organic,2.193004876,9876.97,1286.67,2749.54,5.98,2336.25,0,0,0,3498.53
St. Louis,Weekly,8/03/2020 0:00,Organic,2.157772777,10953.62,979.49,3425.82,9.58,2327.06,0,0,0,4211.67
St. Louis,Weekly,15/03/2020 0:00,Organic,2.362164404,9345.99,1622.74,2157.67,13.16,2579.72,0,0,0,2972.7
St. Louis,Weekly,22/03/2020 0:00,Organic,2.431666315,7609.15,1419.89,1361.82,0,2895.77,0,0,0,1931.67
St. Louis,Weekly,29/03/2020 0:00,Organic,2.524702859,5513.52,1136.49,1269.4,0,1767.54,0,0,0,1340.09
St. Louis,Weekly,5/04/2020 0:00,Organic,2.454108507,7147.67,1630.32,1673.19,13.1,1956.94,0,0,0,1874.12
St. Louis,Weekly,12/04/2020 0:00,Organic,2.354477007,6363.39,1077.42,1327.48,8.36,2386.13,0,0,0,1564
St. Louis,Weekly,19/04/2020 0:00,Organic,2.362196305,8230.57,1468.61,1896.35,4.78,2924.51,0,0,0,1936.32
St. Louis,Weekly,26/04/2020 0:00,Organic,2.486127371,7997.6,1353.75,1980.57,4.77,2450.57,0,0,0,2207.94
St. Louis,Weekly,3/05/2020 0:00,Organic,2.268456364,7459.78,1635.99,1341.92,8.34,2949.32,0,0,0,1524.22
St. Louis,Weekly,10/05/2020 0:00,Organic,2.31221715,7758.1,1505.73,1481.44,5.96,2961,0,0,0,1803.97
St. Louis,Weekly,17/05/2020 0:00,Organic,2.267295769,6832.87,1311.78,1253.87,0,2814.66,0,0,0,1452.55
St. Louis,Weekly,24/05/2020 0:00,Organic,2.27835782,6809.18,1098.01,1323.08,0,2915.06,0,0,0,1473.03
St. Louis,Weekly,31/05/2020 0:00,Organic,2.27304585,6747.74,1133.63,1339.85,0,2845.11,0,0,0,1429.16
St. Louis,Weekly,7/06/2020 0:00,Organic,2.324331504,7257.29,1064.55,1760.75,0,2628.54,0,0,0,1803.45
St. Louis,Weekly,14/06/2020 0:00,Organic,2.220275571,7595.49,869.55,1695.28,1.19,3223.76,0,0,0,1805.7
St. Louis,Weekly,21/06/2020 0:00,Organic,2.183019669,6949.76,997.18,1508.2,8.35,2839.33,0,0,0,1596.7
St. Louis,Weekly,28/06/2020 0:00,Organic,2.102530533,6620.59,990.53,1298.44,34.58,2906.14,0,0,0,1390.9
St. Louis,Weekly,5/07/2020 0:00,Organic,2.155612153,7348.49,1353.41,1468.48,7.17,2825.55,0,0,0,1693.88
St. Louis,Weekly,12/07/2020 0:00,Organic,2.114382122,5908.43,885.14,1166.25,7.17,2582.61,0,0,0,1267.27
St. Louis,Weekly,19/07/2020 0:00,Organic,1.869293709,6131.62,1306.97,887.63,1.19,2988.3,0,0,0,947.52
St. Louis,Weekly,26/07/2020 0:00,Organic,2.074788902,6159.3,949.34,1263.35,0,2689.05,0,0,0,1257.56
St. Louis,Weekly,2/08/2020 0:00,Organic,2.058992298,5869.08,896.57,1103.11,0,2610.69,0,0,0,1258.71
St. Louis,Weekly,9/08/2020 0:00,Organic,2.08653489,6423.3,1240.14,1184.53,0,2550.06,0,0,0,1448.57
St. Louis,Weekly,16/08/2020 0:00,Organic,2.033364113,6398.58,1201.1,1155.89,4.79,2744.7,0,0,0,1292.1
St. Louis,Weekly,23/08/2020 0:00,Organic,1.875447946,4884.66,850.31,684.48,7.18,2542.71,0,0,0,799.97
St. Louis,Weekly,30/08/2020 0:00,Organic,1.990646903,5797.42,1149.43,939.85,23.95,2580.38,0,0,0,1103.82
St. Louis,Weekly,6/09/2020 0:00,Organic,1.971141905,6231.96,1118.86,957.28,9.58,2882.91,0,0,0,1263.34
St. Louis,Weekly,13/09/2020 0:00,Organic,1.882785977,6786.38,1077.21,1021.5,8.38,3439.8,0,0,0,1239.49
St. Louis,Weekly,20/09/2020 0:00,Organic,2.023589434,6423.35,923.02,1096.62,7.18,2969.79,0,0,0,1426.74
St. Louis,Weekly,27/09/2020 0:00,Organic,2.156362183,6217.21,1007.01,1336.72,5.99,2494.01,0,0,0,1373.48
St. Louis,Weekly,4/10/2020 0:00,Organic,2.051329904,5732.14,943.8,989.11,3.59,2689.71,0,0,0,1105.93
St. Louis,Weekly,11/10/2020 0:00,Organic,2.081867849,4957.24,748.45,922.41,0,2052.62,0,0,0,1233.76
St. Louis,Weekly,18/10/2020 0:00,Organic,1.768260417,6252.34,846.48,753.37,0,3531.28,0,0,0,1121.21
St. Louis,Weekly,25/10/2020 0:00,Organic,1.875422964,5310.03,789.86,795.98,0,2585.89,0,0,0,1138.31
St. Louis,Weekly,1/11/2020 0:00,Organic,2.007504634,5813.88,690.66,1050.27,0,2511.86,0,0,0,1561.09
St. Louis,Weekly,8/11/2020 0:00,Organic,1.768580215,6723.88,922.65,750.95,0,3397.93,0,0,0,1652.35
St. Louis,Weekly,15/11/2020 0:00,Organic,1.709120906,6595.42,715.86,737.44,0,3635.76,0,0,0,1506.37
St. Louis,Weekly,22/11/2020 0:00,Organic,1.875216431,6108.52,654.26,873.12,0,3084.24,0,0,0,1496.9
St. Louis,Weekly,29/11/2020 0:00,Organic,1.897519006,5202.05,587.12,791,0,2595.08,0,0,0,1228.85
St. Louis,Weekly,6/12/2020 0:00,Organic,1.728019667,5458.29,655.44,700.4,0,3030.96,0,0,0,1071.5
St. Louis,Weekly,13/12/2020 0:00,Organic,1.870188165,5441.02,393.68,843.89,0,2955.88,0,0,0,1247.56
St. Louis,Weekly,20/12/2020 0:00,Organic,1.824207177,6110.71,606.22,868.37,0,3307.7,0,0,0,1328.41
St. Louis,Weekly,27/12/2020 0:00,Organic,1.851907375,5528.71,415.8,794.31,0,2996.11,0,0,0,1322.49
Syracuse,Weekly,6/01/2020 0:00,Organic,1.575694932,3207.5,72.86,70.51,0,3038.37,0,0,0,25.77
Syracuse,Weekly,12/01/2020 0:00,Organic,1.636620159,3376.53,143.4,79.93,0,3089.73,0,0,0,63.47
Syracuse,Weekly,19/01/2020 0:00,Organic,1.606723145,3041.21,68.06,43.47,0,2849.18,0,0,0,80.5
Syracuse,Weekly,26/01/2020 0:00,Organic,1.567729465,3338.12,100.44,82.18,0,3080.24,0,0,0,75.26
Syracuse,Weekly,2/02/2020 0:00,Organic,1.564531023,3379.8,351.92,95.11,0,2818.78,0,0,0,113.98
Syracuse,Weekly,9/02/2020 0:00,Organic,1.542104264,3747.13,211.48,105.49,0,3339.14,0,0,0,91.02
Syracuse,Weekly,16/02/2020 0:00,Organic,1.5620264,3415.63,114.04,129.32,0,3142.16,0,0,0,30.11
Syracuse,Weekly,23/02/2020 0:00,Organic,1.569544708,4085.11,67.11,95.2,0,3848.65,0,0,0,74.15
Syracuse,Weekly,1/03/2020 0:00,Organic,1.835768921,3782.73,137.84,181.1,1.18,3366.91,0,0,0,95.69
Syracuse,Weekly,8/03/2020 0:00,Organic,1.889792635,3536.09,80.13,93.1,0,3269.3,0,0,0,93.56
Syracuse,Weekly,15/03/2020 0:00,Organic,1.914192901,4238.3,122.82,101.36,0,3890.37,0,0,0,123.76
Syracuse,Weekly,22/03/2020 0:00,Organic,1.945801984,3426.91,249.82,101.93,0,3008.7,0,0,0,66.47
Syracuse,Weekly,29/03/2020 0:00,Organic,1.923035079,3201.89,199.77,89.3,0,2885.95,0,0,0,26.86
Syracuse,Weekly,5/04/2020 0:00,Organic,1.958888596,3848.95,187.25,123.25,0,3408.39,0,0,0,130.07
Syracuse,Weekly,12/04/2020 0:00,Organic,1.921850738,4479.93,425.74,130.19,0,3848.27,0,0,0,75.74
Syracuse,Weekly,19/04/2020 0:00,Organic,1.933576476,4311.64,496.15,139.58,3.52,3590.82,0,0,0,81.58
Syracuse,Weekly,26/04/2020 0:00,Organic,1.879647825,3342.48,339,146.62,4.69,2759.67,0,0,0,92.49
Syracuse,Weekly,3/05/2020 0:00,Organic,1.711019406,4660.94,153.67,112.62,0,4302.15,0,0,0,92.5
Syracuse,Weekly,10/05/2020 0:00,Organic,1.588094959,5188.18,259.76,167.76,4.69,4722.63,0,0,0,33.34
Syracuse,Weekly,17/05/2020 0:00,Organic,1.657364924,4370.41,211.44,120.84,0,3961.75,0,0,0,76.37
Syracuse,Weekly,24/05/2020 0:00,Organic,1.632847873,5250.73,360.21,126.72,0,4676.67,0,0,0,87.14
Syracuse,Weekly,31/05/2020 0:00,Organic,1.740123402,4837.44,270.66,109.13,0,4378.04,0,0,0,79.61
Syracuse,Weekly,7/06/2020 0:00,Organic,1.756511563,4511.85,294.83,98.57,0,4013.01,0,0,0,105.44
Syracuse,Weekly,14/06/2020 0:00,Organic,1.730646485,4812.63,189,69.24,0,4469.39,0,0,0,85
Syracuse,Weekly,21/06/2020 0:00,Organic,1.801903658,4720.69,243.54,108.06,0,4287.35,0,0,0,81.75
Syracuse,Weekly,28/06/2020 0:00,Organic,1.657667727,4920.65,325.67,92.34,0,4379.09,0,0,0,123.55
Syracuse,Weekly,5/07/2020 0:00,Organic,1.725218312,4122.66,229.46,95.61,0,3683.9,0,0,0,113.7
Syracuse,Weekly,12/07/2020 0:00,Organic,1.893502999,3656.41,320.17,159.37,0,3061.9,0,0,0,114.98
Syracuse,Weekly,19/07/2020 0:00,Organic,1.955486705,3772.85,235.38,224.84,2.34,3186.77,0,0,0,123.52
Syracuse,Weekly,26/07/2020 0:00,Organic,1.315621871,6358.35,211.99,121.81,0,5890.26,0,0,0,134.28
Syracuse,Weekly,2/08/2020 0:00,Organic,1.337861547,6272.67,179.22,94.88,0,5870.72,0,0,0,127.85
Syracuse,Weekly,9/08/2020 0:00,Organic,1.656022945,4024.96,219.07,174.56,0,3564.72,0,0,0,66.62
Syracuse,Weekly,16/08/2020 0:00,Organic,1.544619468,4676.49,228.05,171.06,0,4195.71,0,0,0,81.66
Syracuse,Weekly,23/08/2020 0:00,Organic,1.600216963,4519.67,147.66,193.37,0,4108.78,0,0,0,69.86
Syracuse,Weekly,30/08/2020 0:00,Organic,1.597954196,4520.55,226.4,129.02,0,4063.03,0,0,0,102.1
Syracuse,Weekly,6/09/2020 0:00,Organic,1.625557171,4300.18,227.63,132.39,0,3833.76,0,0,0,106.4
Syracuse,Weekly,13/09/2020 0:00,Organic,1.682010929,3745.72,249.97,120.75,0,3224.53,0,0,0,150.46
Syracuse,Weekly,20/09/2020 0:00,Organic,1.598554192,3640.85,192.37,79.76,0,3288.12,0,0,0,80.6
Syracuse,Weekly,27/09/2020 0:00,Organic,1.636993781,3743.67,177.55,71.57,0,3407.51,0,0,0,87.05
Syracuse,Weekly,4/10/2020 0:00,Organic,1.640689349,3992.49,209.21,100.96,0,3583.45,0,0,0,98.87
Syracuse,Weekly,11/10/2020 0:00,Organic,1.63401006,4192.55,197.54,96.28,0,3798.82,0,0,0,99.92
Syracuse,Weekly,18/10/2020 0:00,Organic,1.66500762,3557.63,172.35,126.84,0,3193.96,0,0,0,64.48
Syracuse,Weekly,25/10/2020 0:00,Organic,1.549145131,3620.61,234.7,109.23,0,3213.28,0,0,0,63.4
Syracuse,Weekly,1/11/2020 0:00,Organic,1.455820445,3516.5,202.51,117.46,0,3142.8,0,0,0,53.73
Syracuse,Weekly,8/11/2020 0:00,Organic,1.598709596,4005.52,268.84,144.46,0,3504.1,0,0,0,88.12
Syracuse,Weekly,15/11/2020 0:00,Organic,1.692633687,3922.12,187.88,179.66,0,3473.99,0,0,0,80.6
Syracuse,Weekly,22/11/2020 0:00,Organic,1.622635583,3462.39,182.75,105.67,0,3110.57,0,0,0,63.4
Syracuse,Weekly,29/11/2020 0:00,Organic,1.666570225,2740.6,147.87,79.8,0,2428.03,0,0,0,84.9
Syracuse,Weekly,6/12/2020 0:00,Organic,1.706512708,3589,254.92,167.52,0,3068.76,0,0,0,97.81
Syracuse,Weekly,13/12/2020 0:00,Organic,1.615562788,3989.57,250.12,146.34,0,3495.14,0,0,0,97.96
Syracuse,Weekly,20/12/2020 0:00,Organic,1.620081631,3585.79,132.28,90.14,0,3284.91,0,0,0,78.46
Syracuse,Weekly,27/12/2020 0:00,Organic,1.655637534,3166.2,159.16,83.09,0,2820.79,0,0,0,103.16
Tampa,Weekly,6/01/2020 0:00,Organic,1.13811384,15586.17,131.78,2.84,0,15247.89,0,0,0,203.66
Tampa,Weekly,12/01/2020 0:00,Organic,1.119437406,19340.7,169.63,0,0,19033.39,0,0,0,137.68
Tampa,Weekly,19/01/2020 0:00,Organic,1.146463886,13984.18,113.67,0,0,13809.61,0,0,0,60.9
Tampa,Weekly,26/01/2020 0:00,Organic,1.105278798,15217.33,97.95,0.94,0,14934.68,0,0,0,183.75
Tampa,Weekly,2/02/2020 0:00,Organic,1.109781979,16356.01,139.89,0,0,15950.21,0,0,0,265.92
Tampa,Weekly,9/02/2020 0:00,Organic,1.159054741,14308.98,99.27,0,0,14055.36,0,0,0,154.35
Tampa,Weekly,16/02/2020 0:00,Organic,1.144318932,15941.01,129.64,0,0,15730.52,0,0,0,80.85
Tampa,Weekly,23/02/2020 0:00,Organic,1.201800079,16681.46,130.22,0,0,16458.85,0,0,0,92.4
Tampa,Weekly,1/03/2020 0:00,Organic,1.17979406,21201.21,93.41,0.94,0,20991.35,0,0,0,115.5
Tampa,Weekly,8/03/2020 0:00,Organic,1.186848947,21234.48,130.77,0,0,20987.68,0,0,0,116.03
Tampa,Weekly,15/03/2020 0:00,Organic,1.263799648,23236.66,132.07,0,0,22964.14,0,0,0,140.45
Tampa,Weekly,22/03/2020 0:00,Organic,1.198181017,23009.37,195.04,0,0,22584.38,0,0,0,229.95
Tampa,Weekly,29/03/2020 0:00,Organic,1.425152302,20485.27,294.38,0,0,19829.68,0,0,0,361.2
Tampa,Weekly,5/04/2020 0:00,Organic,1.423678592,20497.55,278.65,4.22,0,19702.28,0,0,0,512.4
Tampa,Weekly,12/04/2020 0:00,Organic,1.529154536,16147.77,253.94,0,0,15409.98,0,0,0,483.85
Tampa,Weekly,19/04/2020 0:00,Organic,1.346872275,16554.16,222.18,2.11,0,15813.55,0,0,0,516.31
Tampa,Weekly,26/04/2020 0:00,Organic,1.41947127,21715.57,355.11,0,0,20931.93,0,0,0,428.52
Tampa,Weekly,3/05/2020 0:00,Organic,1.360368506,20298.19,459.67,0,0,19306.39,0,0,0,532.14
Tampa,Weekly,10/05/2020 0:00,Organic,1.353251085,22518.38,271.18,0,0,21676,0,0,0,571.2
Tampa,Weekly,17/05/2020 0:00,Organic,1.37801916,25010.54,207.67,0,0,24261.07,0,0,0,541.8
Tampa,Weekly,24/05/2020 0:00,Organic,1.321500627,24926.9,987.7,0,0,23373.25,0,0,0,565.95
Tampa,Weekly,31/05/2020 0:00,Organic,1.35249646,24241.8,509.62,2.11,0,23390.93,0,0,0,339.15
Tampa,Weekly,7/06/2020 0:00,Organic,1.378378835,23344.12,329.67,0,0,22713.09,0,0,0,301.35
Tampa,Weekly,14/06/2020 0:00,Organic,1.67823875,17648.24,248.08,0,0,17104.05,0,0,0,296.1
Tampa,Weekly,21/06/2020 0:00,Organic,1.755161164,15085.5,107.99,0,0,14611.99,0,0,0,365.52
Tampa,Weekly,28/06/2020 0:00,Organic,1.698497366,14856.96,151.88,0,0,14372.23,0,0,0,332.85
Tampa,Weekly,5/07/2020 0:00,Organic,1.651423849,14247.79,148.71,0,0,13786.18,0,0,0,312.9
Tampa,Weekly,12/07/2020 0:00,Organic,1.608203508,15859.28,167.94,0,0,15439.34,0,0,0,252
Tampa,Weekly,19/07/2020 0:00,Organic,1.672327893,14892.72,119.48,4.93,0,14555.15,0,0,0,213.15
Tampa,Weekly,26/07/2020 0:00,Organic,1.742896747,15835.54,99.55,1.89,0,15453.74,0,0,0,280.35
Tampa,Weekly,2/08/2020 0:00,Organic,1.667479446,15721.57,102.83,2.84,0,15384.43,0,0,0,231.48
Tampa,Weekly,9/08/2020 0:00,Organic,1.569168402,16427.97,136.38,5.89,0,16061.01,0,0,0,224.7
Tampa,Weekly,16/08/2020 0:00,Organic,1.619201274,17301.72,125.15,4.94,0,16941.68,0,0,0,229.95
Tampa,Weekly,23/08/2020 0:00,Organic,1.449893426,16932.07,101.54,0,0,16616.34,0,0,0,214.2
Tampa,Weekly,30/08/2020 0:00,Organic,1.420491665,14883.04,66.45,0,0,14661.19,0,0,0,155.4
Tampa,Weekly,6/09/2020 0:00,Organic,1.417587946,14574.36,108.58,0,0,14316.69,0,0,0,149.1
Tampa,Weekly,13/09/2020 0:00,Organic,1.393941259,12677.75,72.33,0,0,12480.47,0,0,0,124.95
Tampa,Weekly,20/09/2020 0:00,Organic,1.410822028,14639.98,58.6,0,0,14458.54,0,0,0,122.85
Tampa,Weekly,27/09/2020 0:00,Organic,1.270911967,17091.83,92.06,0.94,0,16868.62,0,0,0,130.2
Tampa,Weekly,4/10/2020 0:00,Organic,1.222339681,19885.29,38.1,0,0,19709.64,0,0,0,137.55
Tampa,Weekly,11/10/2020 0:00,Organic,1.180542988,20792.02,52.17,0,0,20635.89,0,0,0,103.95
Tampa,Weekly,18/10/2020 0:00,Organic,1.115942352,21112.93,64.45,0,0,20942.43,0,0,0,106.05
Tampa,Weekly,25/10/2020 0:00,Organic,1.042599671,21217.06,65.03,0,0,21031.03,0,0,0,121.01
Tampa,Weekly,1/11/2020 0:00,Organic,1.026228614,21993.61,111.92,0,0,21782.52,0,0,0,99.17
Tampa,Weekly,8/11/2020 0:00,Organic,1.017542036,22237.7,49.2,0,0,22089.68,0,0,0,98.82
Tampa,Weekly,15/11/2020 0:00,Organic,0.997015613,21470.98,78.67,0,0,21258.96,0,0,0,133.35
Tampa,Weekly,22/11/2020 0:00,Organic,1.013401429,22625.07,36.65,0,0,22451.92,0,0,0,136.5
Tampa,Weekly,29/11/2020 0:00,Organic,0.966128089,18237.47,97.38,0,0,18016.2,0,0,0,123.9
Tampa,Weekly,6/12/2020 0:00,Organic,1.007103675,24191.28,105.18,0,0,23955.9,0,0,0,130.2
Tampa,Weekly,13/12/2020 0:00,Organic,0.898664744,24406.97,179.09,0,0,24063.03,0,0,0,164.85
Tampa,Weekly,20/12/2020 0:00,Organic,0.898472795,25186.7,111.5,0,0,24945,0,0,0,130.2
Tampa,Weekly,27/12/2020 0:00,Organic,0.894132619,22525.58,108.24,2.12,0,22306.3,0,0,0,108.91
Toledo,Weekly,6/01/2020 0:00,Organic,1.503112941,4558.13,67.08,816.12,0,964.46,0,0,0,2710.47
Toledo,Weekly,12/01/2020 0:00,Organic,1.60214674,5009.43,51.56,793.16,0,1543.22,0,0,0,2621.48
Toledo,Weekly,19/01/2020 0:00,Organic,1.667860496,4578.43,80.57,705.31,2.64,1071.21,0,0,0,2718.7
Toledo,Weekly,26/01/2020 0:00,Organic,1.801058129,4021.22,80.46,540.71,0,1201.74,0,0,0,2198.31
Toledo,Weekly,2/02/2020 0:00,Organic,1.614765096,4322.99,110.96,599.73,0,1467.61,0,0,0,2144.68
Toledo,Weekly,9/02/2020 0:00,Organic,1.569253344,4181.23,65.93,499.83,0,1415.84,0,0,0,2199.63
Toledo,Weekly,16/02/2020 0:00,Organic,1.671032172,3723.68,63.44,372.63,0,1335.81,0,0,0,1951.79
Toledo,Weekly,23/02/2020 0:00,Organic,1.686094739,3392.73,55.27,376.28,0,1385.61,0,0,0,1575.57
Toledo,Weekly,1/03/2020 0:00,Organic,1.575216449,4372.59,67.14,575.54,0,1351.45,0,0,0,2378.45
Toledo,Weekly,8/03/2020 0:00,Organic,1.521871621,4322.32,73.89,484.22,0,2000.27,0,0,0,1763.95
Toledo,Weekly,15/03/2020 0:00,Organic,1.776283558,4478.27,61.81,474.78,0,1935.91,0,0,0,2005.77
Toledo,Weekly,22/03/2020 0:00,Organic,1.659763011,4717.27,75.76,570.82,0,1531.77,0,0,0,2538.91
Toledo,Weekly,29/03/2020 0:00,Organic,1.731242327,3511.57,98.3,1047.24,0,1144.55,0,0,0,1221.48
Toledo,Weekly,5/04/2020 0:00,Organic,1.496701739,5144.83,142.72,720.9,0,1288.2,0,0,0,2993.02
Toledo,Weekly,12/04/2020 0:00,Organic,1.65229799,4681.73,67.79,637.03,0,1588.32,0,0,0,2388.58
Toledo,Weekly,19/04/2020 0:00,Organic,1.892869217,3885.47,67.13,621.32,0,1426.56,0,0,0,1770.47
Toledo,Weekly,26/04/2020 0:00,Organic,1.932408625,4438.67,73.04,702.61,0,1652.7,0,0,0,2010.31
Toledo,Weekly,3/05/2020 0:00,Organic,1.691314449,4822.44,148.34,997.59,0,1800.67,0,0,0,1875.84
Toledo,Weekly,10/05/2020 0:00,Organic,1.714760528,5187.87,139.6,992.37,0,1713.61,0,0,0,2342.29
Toledo,Weekly,17/05/2020 0:00,Organic,1.838122727,3623.46,117.99,587.32,0,1613.57,0,0,0,1304.58
Toledo,Weekly,24/05/2020 0:00,Organic,1.846240055,3906.76,138.6,554.56,0,1501.8,0,0,0,1711.79
Toledo,Weekly,31/05/2020 0:00,Organic,1.706072127,4763.53,128.7,753.86,0,1574.55,0,0,0,2306.43
Toledo,Weekly,7/06/2020 0:00,Organic,1.737986148,4596.78,89.37,778.79,0,1559.08,0,0,0,2169.54
Toledo,Weekly,14/06/2020 0:00,Organic,1.801513787,3899.38,56.38,504.79,0,1545.98,0,0,0,1792.23
Toledo,Weekly,21/06/2020 0:00,Organic,1.84225186,4300.58,94.41,544.14,0,1676.93,0,0,0,1985.11
Toledo,Weekly,28/06/2020 0:00,Organic,1.70764245,4224.19,104.74,538.91,0,1436.65,0,0,0,2143.89
Toledo,Weekly,5/07/2020 0:00,Organic,1.66447491,4839.05,122.37,700.22,0,1629.95,0,0,0,2386.51
Toledo,Weekly,12/07/2020 0:00,Organic,1.648679186,4159.17,94.47,553.37,0,1549.2,0,0,0,1962.13
Toledo,Weekly,19/07/2020 0:00,Organic,1.627160723,4664.5,116.4,688.46,0,1653.02,0,0,0,2206.61
Toledo,Weekly,26/07/2020 0:00,Organic,1.595435239,4406.38,114.09,601.93,0,1602.33,0,0,0,2088.02
Toledo,Weekly,2/08/2020 0:00,Organic,1.638777592,3964.04,81.17,708.29,0,971.8,0,0,0,2202.78
Toledo,Weekly,9/08/2020 0:00,Organic,1.72297482,3092.07,82.48,449.08,0,1017.75,0,0,0,1542.76
Toledo,Weekly,16/08/2020 0:00,Organic,1.601378835,4373.78,86.41,623.23,0,1267.9,0,0,0,2396.23
Toledo,Weekly,23/08/2020 0:00,Organic,1.594233538,4197.74,82.49,673.05,17.02,1520.8,0,0,0,1904.37
Toledo,Weekly,30/08/2020 0:00,Organic,1.609052697,3785.62,82.58,631.78,0,1661.26,0,0,0,1410
Toledo,Weekly,6/09/2020 0:00,Organic,1.643288134,3753.16,69.42,445.3,0,1548.6,0,0,0,1689.84
Toledo,Weekly,13/09/2020 0:00,Organic,1.553511768,4164.72,78.66,604.41,0,1384.88,0,0,0,2096.77
Toledo,Weekly,20/09/2020 0:00,Organic,1.562184649,3945.12,91.7,509.58,0,1430.01,0,0,0,1913.83
Toledo,Weekly,27/09/2020 0:00,Organic,1.594035956,3230.61,80.2,373.7,0,1392.03,0,0,0,1384.69
Toledo,Weekly,4/10/2020 0:00,Organic,1.565837532,3255.82,52.52,397.85,0,1177.33,0,0,0,1628.11
Toledo,Weekly,11/10/2020 0:00,Organic,1.469273832,3733.53,59.96,420.51,0,1414.73,0,0,0,1838.33
Toledo,Weekly,18/10/2020 0:00,Organic,1.525055773,3719.66,91.96,361.29,0,1638.37,0,0,0,1628.04
Toledo,Weekly,25/10/2020 0:00,Organic,1.520208441,3273.19,61.81,364.03,0,1373.97,0,0,0,1473.38
Toledo,Weekly,1/11/2020 0:00,Organic,1.490875207,3680.92,64.58,505.79,0,1585.96,0,0,0,1524.58
Toledo,Weekly,8/11/2020 0:00,Organic,1.49247268,4188.53,78.82,526.95,0,1776.25,0,0,0,1806.51
Toledo,Weekly,15/11/2020 0:00,Organic,1.471448764,4082.71,120.76,457.46,0,1872.72,0,0,0,1631.77
Toledo,Weekly,22/11/2020 0:00,Organic,1.548865495,3498.97,50.94,455.26,0,1382.91,0,0,0,1609.85
Toledo,Weekly,29/11/2020 0:00,Organic,1.667448042,2942.24,44.11,303.27,0,1014.4,0,0,0,1580.45
Toledo,Weekly,6/12/2020 0:00,Organic,1.660201067,3283.48,43.57,443.63,0,1158.15,0,0,0,1638.14
Toledo,Weekly,13/12/2020 0:00,Organic,1.39217952,4215.88,79.67,419.08,0,1969.24,0,0,0,1747.89
Toledo,Weekly,20/12/2020 0:00,Organic,1.507640306,3222.02,31.7,444.93,0,1364.21,0,0,0,1381.18
Toledo,Weekly,27/12/2020 0:00,Organic,1.571623181,3392.9,41.53,421.76,0,1334.3,0,0,0,1595.3
West Tex/New Mexico,Weekly,6/01/2020 0:00,Organic,1.208876409,25342.65,1516.38,457.43,1147.36,15660.36,0,0,0,6561.13
West Tex/New Mexico,Weekly,12/01/2020 0:00,Organic,1.217953951,23411.63,1045.55,543.63,1798.49,15657.73,0,0,0,4366.23
West Tex/New Mexico,Weekly,19/01/2020 0:00,Organic,1.223877999,26856.71,1217.71,567.09,1560.17,18006.58,0,0,0,5505.16
